tanggal,order_id,pelanggan_id,toko_id,produk_id,channel,qty,harga_satuan,diskon_pct,biaya_kirim
2024-02-05,ORD-2024-000372,P02965,T03,DK021,Marketplace,1,1010000,15.5,300000
2024-02-05,ORD-2024-000395,P00807,T05,KR020,Toko,1,1970000,6.3,
2024-02-05,ORD-2024-000395,P00807,T05,MJ036,Toko,1,3410000,15.1,
2024-02-05,ORD-2024-000467,P01617,T03,SF030,Toko,1,5980000,14.9,
2024-02-06,ORD-2024-000293,P00681,T04,DK010,Marketplace,1,690000,0.0,330000
2024-02-06,ORD-2024-000336,P01792,T04,PC032,Toko,1,470000,3.1,
2024-02-06,ORD-2024-000344,P02659,T13,DK035,Online,2,400000,14.1,320000
2024-02-06,ORD-2024-000344,P02659,T13,MJ030,Online,1,2670000,16.3,160000
2024-02-06,ORD-2024-000358,P00114,T02,KR030,Toko,1,3050000,0.0,
2024-02-06,ORD-2024-000380,P00582,T05,DK002,Marketplace,1,490000,13.1,280000
2024-02-06,ORD-2024-000386,P00281,T01,SF037,Toko,1,10360000,9.8,
2024-02-06,ORD-2024-000386,P00281,T01,KR016,Toko,2,3780000,5.0,
2024-02-06,ORD-2024-000386,P00281,T01,PD023,Toko,1,1090000,14.7,
2024-02-06,ORD-2024-000409,P01637,T13,SF031,Online,1,3420000,8.1,320000
2024-02-06,ORD-2024-000445,P00406,T09,LM029,Toko,4,8480000,9.3,
2024-02-06,ORD-2024-000450,P00311,T01,KR035,Toko,1,1760000,12.4,
2024-02-07,ORD-2024-000243,P03465,T02,DK025,Marketplace,1,660000,7.3,380000
2024-02-07,ORD-2024-000257,P02719,T13,PC011,Online,1,4490000,14.1,220000
2024-02-07,ORD-2024-000258,P02773,T13,PC031,Online,1,1660000,5.7,140000
2024-02-07,ORD-2024-000304,P00033,T13,PD012,Online,1,1500000,8.3,330000
2024-02-07,ORD-2024-000387,P01877,T02,LM024,Toko,2,5790000,9.0,
2024-02-07,ORD-2024-000405,P02776,T07,DK029,Toko,3,500000,4.8,
2024-02-07,ORD-2024-000460,P00575,T13,DK018,Online,3,1000000,17.4,280000
2024-02-08,ORD-2024-000247,P00668,T12,PC018,Marketplace,3,1420000,0.0,290000
2024-02-08,ORD-2024-000252,P01979,T13,DK001,Online,1,530000,14.3,500000
2024-02-08,ORD-2024-000252,P01979,T13,PC023,Online,1,1920000,15.5,490000
2024-02-08,ORD-2024-000324,P03102,T07,MJ019,Toko,1,6140000,0.0,
2024-02-08,ORD-2024-000325,P01480,T13,PC017,Online,1,1720000,13.9,580000
2024-02-08,ORD-2024-000328,P01775,T02,KS012,Toko,1,11030000,10.1,
2024-02-08,ORD-2024-000444,P00297,T03,SF032,Marketplace,1,6260000,0.0,550000
2024-02-08,ORD-2024-000464,P02571,T13,PD008,Online,1,970000,14.1,530000
2024-02-08,ORD-2024-000464,P02571,T13,DK036,Online,1,510000,4.1,240000
2024-02-09,ORD-2024-000253,P02639,T08,PD016,Toko,1,1080000,18.8,
2024-02-09,ORD-2024-000290,P00318,T07,DK032,Toko,1,340000,8.8,
2024-02-09,ORD-2024-000292,P02963,T04,DK039,Toko,1,870000,10.6,
2024-02-09,ORD-2024-000327,P02432,T05,LM034,Toko,1,5930000,0.0,80000
2024-02-09,ORD-2024-000333,P02007,T13,KR012,Online,1,2460000,16.4,70000
2024-02-09,ORD-2024-000375,P00175,T13,KR025,Online,3,3670000,7.8,340000
2024-02-09,ORD-2024-000383,P00191,T13,KR018,Online,2,1090000,10.7,170000
2024-02-09,ORD-2024-000389,P01548,T13,DK044,Online,2,1380000,14.6,480000
2024-02-09,ORD-2024-000412,P02408,T02,PD017,Marketplace,1,2370000,19.2,90000
2024-02-09,ORD-2024-000442,P00418,T13,DK043,Online,1,760000,9.8,260000
2024-02-10,ORD-2024-000255,P00151,T03,PC020,Toko,3,2530000,13.0,
2024-02-10,ORD-2024-000274,P00720,T13,SF002,Online,1,5950000,0.0,390000
2024-02-10,ORD-2024-000291,P01481,T06,MJ025,Marketplace,1,5470000,10.3,430000
2024-02-10,ORD-2024-000299,P02983,T07,KR004,Toko,1,1790000,19.6,
2024-02-10,ORD-2024-000301,P01024,T05,PD004,Toko,1,1050000,0.0,
2024-02-10,ORD-2024-000334,P01433,T05,MJ034,Marketplace,1,6280000,9.2,130000
2024-02-10,ORD-2024-000347,P01887,T09,PD011,Toko,1,750000,16.2,
2024-02-10,ORD-2024-000373,P02719,T13,KR045,Online,1,3000000,13.6,270000
2024-02-10,ORD-2024-000415,,T03,KS009,Toko,1,11180000,11.0,
2024-02-10,ORD-2024-000459,P01199,T13,KR007,Online,1,1690000,0.0,460000
2024-02-10,ORD-2024-000465,P00587,T11,DK036,Marketplace,1,510000,9.1,390000
2024-02-11,ORD-2024-000268,P02243,T13,PC019,Online,2,1840000,13.0,210000
2024-02-11,ORD-2024-000305,P03402,T01,MJ044,Toko,1,6150000,7.4,
2024-02-11,ORD-2024-000339,P02418,T13,SF024,Online,1,3520000,15.4,560000
2024-02-11,ORD-2024-000353,P03474,T01,DK033,Toko,2,220000,9.7,
2024-02-11,ORD-2024-000353,P03474,T01,LM015,Toko,1,3180000,18.0,
2024-02-11,ORD-2024-000353,P03474,T01,PD016,Toko,2,1080000,11.9,
2024-02-11,ORD-2024-000357,P02973,T13,KR026,Online,1,2860000,10.6,420000
2024-02-11,ORD-2024-000390,P01850,T01,KR010,Toko,1,1900000,10.7,
2024-02-11,ORD-2024-000402,P01070,T13,PC025,Online,2,1800000,0.0,250000
2024-02-12,ORD-2024-000244,P00763,T08,DK006,Toko,1,2070000,10.7,
2024-02-12,ORD-2024-000262,P02244,T13,PD016,Online,1,1080000,11.9,490000
2024-02-12,ORD-2024-000278,P02888,T02,KR044,Toko,2,2280000,0.0,
2024-02-12,ORD-2024-000391,P02719,T12,KR022,Toko,1,2200000,11.0,
2024-02-12,ORD-2024-000400,P00977,T05,KS021,Marketplace,1,8510000,6.4,420000
2024-02-12,ORD-2024-000404,P00397,T13,LM004,Online,1,4320000,11.6,470000
2024-02-12,ORD-2024-000420,P02760,T12,PC010,Toko,1,1240000,15.4,
2024-02-12,ORD-2024-000422,P00537,T10,LM026,Toko,2,5250000,8.0,90000
2024-02-12,ORD-2024-000434,P02704,T13,SF026,Online,2,5850000,10.1,400000
2024-02-12,ORD-2024-000452,P01065,T01,KR032,Toko,4,2340000,10.6,
2024-02-13,ORD-2024-000264,P00721,T13,DK027,Online,1,630000,1.6,370000
2024-02-13,ORD-2024-000280,P02470,T13,DK018,Online,4,1000000,16.6,420000
2024-02-13,ORD-2024-000287,P00320,T13,PC003,Online,2,1200000,11.5,140000
2024-02-13,ORD-2024-000340,P00662,T06,KR003,Marketplace,4,1440000,0.0,90000
2024-02-13,ORD-2024-000374,P00473,T09,DK010,Toko,2,690000,9.5,
2024-02-13,ORD-2024-000382,P03252,T07,MJ044,Marketplace,1,6150000,0.0,380000
2024-02-13,ORD-2024-000406,P00181,T13,KS013,Online,1,10990000,13.6,80000
2024-02-13,ORD-2024-000430,P00967,T01,PD009,Toko,1,840000,7.8,
2024-02-13,ORD-2024-000435,P02771,T06,DK001,Marketplace,1,530000,9.5,380000
2024-02-14,ORD-2024-000246,P02023,T13,LM011,Online,1,12480000,12.6,330000
2024-02-14,ORD-2024-000266,P03007,T13,MJ028,Online,2,10280000,14.0,410000
2024-02-14,ORD-2024-000275,P00990,T13,PC030,Online,4,1220000,4.7,330000
2024-02-14,ORD-2024-000295,P02463,T13,KR013,Online,1,3330000,7.6,170000
2024-02-14,ORD-2024-000302,P02108,T08,KR027,Toko,1,1770000,12.0,180000
2024-02-14,ORD-2024-000346,P01237,T13,KR040,Online,2,2380000,11.1,230000
2024-02-14,ORD-2024-000349,P00559,T11,DK007,Toko,1,900000,13.3,
2024-02-14,ORD-2024-000369,P00213,T05,PC024,Marketplace,1,850000,9.4,500000
2024-02-14,ORD-2024-000413,P02900,T12,PD005,Marketplace,3,390000,0.0,140000
2024-02-14,ORD-2024-000416,,T03,DK032,Toko,1,340000,0.0,
2024-02-14,ORD-2024-000461,P01492,T02,PD016,Toko,1,1080000,10.5,
2024-02-14,ORD-2024-000461,P01492,T02,KR023,Toko,1,1270000,14.1,
2024-02-15,ORD-2024-000260,P03228,T03,KR002,Marketplace,2,1500000,10.9,490000
2024-02-15,ORD-2024-000313,P01725,T13,KS021,Online,1,8510000,14.4,80000
2024-02-15,ORD-2024-000313,P01725,T13,PD010,Online,1,450000,13.7,360000
2024-02-15,ORD-2024-000316,P02150,T13,PC032,Online,1,470000,0.0,560000
2024-02-15,ORD-2024-000366,P00370,T13,MJ036,Online,3,3410000,11.1,230000
2024-02-15,ORD-2024-000368,P00794,T07,PC028,Toko,1,2190000,9.0,
2024-02-15,ORD-2024-000371,,T04,DK016,Toko,1,730000,16.1,
2024-02-15,ORD-2024-000417,P02740,T09,PD013,Marketplace,1,1030000,10.3,330000
2024-02-16,ORD-2024-000242,P01680,T08,PD005,Toko,2,390000,10.0,
2024-02-16,ORD-2024-000282,P02591,T08,KR017,Toko,2,4540000,18.1,
2024-02-16,ORD-2024-000360,P02390,T11,LM039,Marketplace,2,7740000,6.8,460000
2024-02-16,ORD-2024-000360,P02390,T11,DK032,Marketplace,1,340000,8.7,260000
2024-02-16,ORD-2024-000393,P02883,T13,KR007,Online,1,1690000,5.6,130000
2024-02-16,ORD-2024-000449,P00524,T13,MJ038,Online,1,5030000,0.0,190000
2024-02-16,ORD-2024-000449,P00524,T13,DK009,Online,1,990000,0.0,480000
2024-02-16,ORD-2024-000458,P03303,T09,KR038,Toko,1,2240000,9.8,
2024-02-16,ORD-2024-000468,P02082,T07,SF002,Toko,1,5950000,10.3,
2024-02-17,ORD-2024-000240,P01562,T09,DK042,Toko,2,1280000,5.6,
2024-02-17,ORD-2024-000277,P02779,T12,KR041,Marketplace,1,1620000,2.2,490000
2024-02-17,ORD-2024-000283,P01453,T11,SF002,Toko,4,5950000,11.5,
2024-02-17,ORD-2024-000350,P01348,T13,PC021,Online,1,4550000,15.5,510000
2024-02-17,ORD-2024-000363,P01094,T09,PC028,Toko,1,2190000,0.0,
2024-02-17,ORD-2024-000376,P00194,T04,MJ043,Toko,1,4010000,9.9,
2024-02-17,ORD-2024-000408,P00767,T13,DK001,Online,1,530000,0.0,430000
2024-02-17,ORD-2024-000425,P00426,T02,PC009,Marketplace,2,1490000,13.6,120000
2024-02-17,ORD-2024-000429,P01278,T08,MJ006,Toko,1,4050000,10.9,190000
2024-02-17,ORD-2024-000437,P00979,T05,PD001,Toko,1,1710000,7.2,
2024-02-17,ORD-2024-000455,P01252,T13,DK030,Online,1,930000,15.0,520000
2024-02-17,ORD-2024-000469,P01731,T04,KS019,Toko,1,7170000,12.7,
2024-02-17,ORD-2024-000470,P01429,T13,DK019,Online,1,860000,4.6,250000
2024-02-18,ORD-2024-000271,P00403,T13,DK029,Online,1,500000,9.9,510000
2024-02-18,ORD-2024-000332,P00011,T13,SF042,Online,1,4260000,6.2,410000
2024-02-19,ORD-2024-000249,P01218,T10,DK020,Toko,1,690000,3.9,
2024-02-19,ORD-2024-000288,P00048,T01,MJ017,Marketplace,1,3280000,14.3,190000
2024-02-19,ORD-2024-000320,P03185,T08,PD001,Toko,1,1710000,8.6,
2024-02-19,ORD-2024-000343,P03415,T13,MJ008,Online,1,3030000,0.0,230000
2024-02-19,ORD-2024-000411,P01322,T09,LM029,Toko,1,8480000,9.6,
2024-02-19,ORD-2024-000424,P03370,T06,KS031,Toko,1,4390000,0.0,
2024-02-19,ORD-2024-000431,P01528,T03,MJ033,Marketplace,2,4180000,2.1,80000
2024-02-19,ORD-2024-000441,P03334,T08,DK029,Toko,3,500000,8.4,
2024-02-19,ORD-2024-000454,P01737,T01,MJ022,Toko,1,4090000,9.5,
2024-02-20,ORD-2024-000294,P01959,T07,DK003,Marketplace,3,420000,11.1,110000
2024-02-20,ORD-2024-000317,P03449,T13,KS014,Online,1,6440000,0.0,110000
2024-02-20,ORD-2024-000341,P00465,T13,DK020,Online,1,690000,6.8,480000
2024-02-20,ORD-2024-000341,P00465,T13,DK021,Online,1,1010000,15.7,330000
2024-02-20,ORD-2024-000381,P02464,T11,KR046,Toko,1,1210000,7.2,
2024-02-20,ORD-2024-000403,P00529,T13,DK027,Online,1,630000,6.1,450000
2024-02-20,ORD-2024-000410,P01440,T13,DK033,Online,1,220000,15.7,580000
2024-02-20,ORD-2024-000423,P02206,T13,DK037,Online,2,540000,6.7,440000
2024-02-20,ORD-2024-000432,P00140,T04,MJ043,Toko,1,4010000,0.0,
2024-02-20,ORD-2024-000432,P00140,T04,SF024,Toko,3,3520000,16.2,
2024-02-20,ORD-2024-000432,P00140,T04,PD001,Toko,1,1710000,12.6,
2024-02-20,ORD-2024-000440,P01710,T08,MJ045,Toko,4,2740000,0.0,
2024-02-21,ORD-2024-000267,P00833,T09,KS033,Marketplace,1,13600000,15.0,90000
2024-02-21,ORD-2024-000303,P02653,T12,DK044,Marketplace,1,1380000,10.2,140000
2024-02-21,ORD-2024-000330,P02355,T13,PC001,Online,1,1430000,16.0,410000
2024-02-21,ORD-2024-000342,P02087,T12,KS008,Toko,1,5690000,0.6,
2024-02-21,ORD-2024-000361,P01772,T01,PC029,Toko,1,1900000,12.4,
2024-02-21,ORD-2024-000398,P00729,T13,PD016,Online,1,1080000,14.1,400000
2024-02-21,ORD-2024-000407,P00355,T01,KR023,Toko,1,1270000,0.0,
2024-02-21,ORD-2024-000436,P02232,T13,MJ039,Online,1,6590000,7.6,280000
2024-02-21,ORD-2024-000436,P02232,T13,KR024,Online,1,3000000,11.0,240000
2024-02-21,ORD-2024-000451,P02541,T09,DK003,Toko,3,420000,11.7,
2024-02-22,ORD-2024-000251,P01474,T05,MJ020,Toko,1,4520000,13.4,
2024-02-22,ORD-2024-000263,P00443,T13,LM024,Online,1,5790000,11.4,320000
2024-02-22,ORD-2024-000269,P03221,T13,PC010,Online,1,1240000,20.2,130000
2024-02-22,ORD-2024-000319,P03080,T13,PC015,Online,1,1320000,3.5,180000
2024-02-22,ORD-2024-000345,P00792,T13,DK037,Online,2,540000,1.9,460000
2024-02-22,ORD-2024-000345,P00792,T13,PD026,Online,1,520000,9.4,510000
2024-02-22,ORD-2024-000385,P00376,T12,PD025,Toko,1,1100000,0.0,
2024-02-22,ORD-2024-000385,P00376,T12,DK023,Toko,4,770000,15.0,
2024-02-22,ORD-2024-000401,P01023,T13,PD024,Online,1,1130000,5.4,400000
2024-02-22,ORD-2024-000462,P02642,T06,MJ040,Marketplace,1,4110000,3.1,60000
2024-02-23,ORD-2024-000265,P00538,T03,PD012,Marketplace,1,1500000,0.0,490000
2024-02-23,ORD-2024-000311,P01228,T10,PD023,Marketplace,1,1090000,12.5,240000
2024-02-23,ORD-2024-000311,P01228,T10,PC002,Marketplace,1,1740000,21.4,
2024-02-23,ORD-2024-000337,P01414,T13,KR043,Online,1,5270000,14.0,150000
2024-02-23,ORD-2024-000463,P02082,T13,DK022,Online,1,550000,8.7,410000
2024-02-24,ORD-2024-000245,P02959,T12,PD023,Toko,2,1090000,10.3,
2024-02-24,ORD-2024-000273,P02353,T03,DK008,Toko,1,910000,6.7,
2024-02-24,ORD-2024-000300,P01672,T03,DK005,Toko,4,430000,8.8,150000
2024-02-24,ORD-2024-000312,P02688,T09,DK040,Toko,1,1260000,12.6,
2024-02-24,ORD-2024-000354,P02987,T09,MJ017,Toko,1,3280000,7.3,
2024-02-24,ORD-2024-000388,P01565,T13,MJ024,Online,1,3010000,13.8,550000
2024-02-25,ORD-2024-000323,P01245,T11,KR048,Toko,1,5130000,17.3,
2024-02-25,ORD-2024-000356,P01072,T13,DK004,Online,1,1240000,12.0,80000
2024-02-25,ORD-2024-000396,P01942,T13,KR045,Online,1,3000000,15.1,300000
2024-02-25,ORD-2024-000426,P02889,T09,PD003,Marketplace,1,1200000,7.8,220000
2024-02-25,ORD-2024-000433,P00687,T13,PC001,Online,1,1430000,14.1,300000
2024-02-26,ORD-2024-000296,P03251,T13,KR040,Online,1,2380000,10.8,390000
2024-02-26,ORD-2024-000297,P00223,T02,DK032,Marketplace,1,340000,8.2,430000
2024-02-26,ORD-2024-000377,P02036,T01,LM029,Marketplace,1,8480000,14.2,180000
2024-02-26,ORD-2024-000397,P00461,T02,LM015,Toko,1,3180000,9.3,
2024-02-26,ORD-2024-000446,P02588,T08,PD007,Toko,1,770000,10.8,
2024-02-26,ORD-2024-000466,P01513,T06,DK001,Toko,1,530000,6.0,
2024-02-27,ORD-2024-000250,P00573,T13,PD017,Online,1,2370000,0.0,370000
2024-02-27,ORD-2024-000306,P02779,T02,SF041,Marketplace,1,7920000,9.7,440000
2024-02-27,ORD-2024-000307,P02288,T04,MJ003,Toko,1,2060000,17.6,
2024-02-27,ORD-2024-000318,P03148,T13,MJ033,Online,1,4180000,7.4,210000
2024-02-27,ORD-2024-000331,P02683,T01,SF024,Toko,1,3520000,0.0,
2024-02-27,ORD-2024-000348,P02439,T13,PD013,Online,1,1030000,6.5,100000
2024-02-27,ORD-2024-000362,P02590,T13,DK001,Online,1,530000,7.6,320000
2024-02-27,ORD-2024-000394,P02441,T07,KS006,Toko,2,8770000,14.7,
2024-02-27,ORD-2024-000418,P02885,T13,KR027,Online,1,1770000,13.0,460000
2024-02-27,ORD-2024-000421,P02390,T05,PD001,Toko,1,1710000,11.8,
2024-02-27,ORD-2024-000421,P02390,T05,PC008,Toko,1,1830000,11.1,
2024-02-27,ORD-2024-000421,P02390,T05,DK004,Toko,1,1240000,3.4,
2024-02-27,ORD-2024-000428,P00005,T10,PD007,Toko,1,770000,4.2,
2024-02-27,ORD-2024-000438,P00123,T13,DK035,Online,2,400000,11.3,590000
2024-02-28,ORD-2024-000241,P00581,T01,KR027,Marketplace,1,1770000,0.0,530000
2024-02-28,ORD-2024-000254,P00897,T13,DK016,Online,1,730000,5.1,430000
2024-02-28,ORD-2024-000308,P00166,T11,PC016,Marketplace,4,1760000,16.9,140000
2024-02-28,ORD-2024-000314,P02946,T10,KR002,Toko,1,1500000,6.7,
2024-02-28,ORD-2024-000314,P02946,T10,PC013,Toko,3,1410000,9.5,
2024-02-28,ORD-2024-000314,P02946,T10,DK043,Toko,1,760000,9.8,
2024-02-28,ORD-2024-000352,P00226,T01,DK020,Toko,1,690000,0.0,
2024-02-28,ORD-2024-000399,P03019,T06,SF011,Toko,1,4580000,8.6,
2024-02-28,ORD-2024-000414,P01869,T02,DK012,Marketplace,1,960000,8.7,190000
2024-02-28,ORD-2024-000447,P01485,T12,KR018,Toko,1,1090000,0.0,
2024-02-28,ORD-2024-000447,P01485,T12,PD008,Toko,2,970000,16.9,410000
2024-02-28,ORD-2024-000457,P01812,T11,KR034,Toko,2,2350000,5.9,
2024-02-29,ORD-2024-000261,P00135,T13,LM013,Online,2,3180000,9.3,360000
2024-02-29,ORD-2024-000261,P00135,T13,DK035,Online,2,400000,0.0,110000
2024-02-29,ORD-2024-000270,,T03,DK005,Toko,2,430000,0.0,
2024-02-29,ORD-2024-000270,,T03,LM013,Toko,2,3180000,11.8,
2024-02-29,ORD-2024-000329,P02847,T01,KS014,Toko,1,6440000,14.3,
2024-02-29,ORD-2024-000329,P02847,T01,LM003,Toko,2,5440000,0.0,
2024-02-29,ORD-2024-000329,P02847,T01,DK010,Toko,1,690000,12.5,
2024-02-29,ORD-2024-000335,P02360,T03,KR026,Toko,3,2860000,3.6,
2024-02-29,ORD-2024-000355,P02157,T13,KR041,Online,1,1620000,15.7,310000
2024-02-29,ORD-2024-000359,P02494,T06,PD005,Toko,1,390000,0.0,
2024-02-29,ORD-2024-000443,P00329,T04,DK034,Toko,1,830000,18.4,
2024-03-01,ORD-2024-000520,P00343,T01,KR020,Marketplace,1,1970000,10.1,400000
2024-03-01,ORD-2024-000561,P01647,T03,MJ032,Toko,1,5400000,10.2,
2024-03-01,ORD-2024-000590,P03430,T13,KR008,Online,1,2800000,0.0,120000
2024-03-01,ORD-2024-000670,P00902,T13,LM017,Online,1,16390000,10.0,60000
2024-03-01,ORD-2024-000674,P01773,T04,MJ026,Toko,1,3480000,18.6,
2024-03-01,ORD-2024-000743,P02812,T13,KR007,Online,2,1690000,6.8,130000
2024-03-01,ORD-2024-000743,P02812,T13,PC003,Online,2,1200000,0.0,560000
2024-03-02,ORD-2024-000532,P00623,T05,SF006,Toko,2,4230000,8.7,
2024-03-02,ORD-2024-000544,P03026,T13,SF024,Online,2,3520000,8.8,400000
2024-03-02,ORD-2024-000559,P00340,T01,SF002,Toko,1,5950000,10.2,
2024-03-02,ORD-2024-000597,P01871,T13,DK014,Online,2,890000,12.5,70000
2024-03-02,ORD-2024-000603,P01274,T13,DK034,Online,1,830000,16.6,80000
2024-03-02,ORD-2024-000612,P02813,T13,MJ012,Online,1,11220000,16.5,560000
2024-03-02,ORD-2024-000613,P03412,T13,MJ040,Online,2,4110000,9.3,400000
2024-03-02,ORD-2024-000654,P00176,T13,PC016,Online,1,1760000,10.1,50000
2024-03-02,ORD-2024-000655,P00915,T03,KR041,Toko,2,1620000,0.0,
2024-03-02,ORD-2024-000656,P00086,T09,PD022,Toko,2,520000,11.1,
2024-03-02,ORD-2024-000679,P02229,T03,KR031,Marketplace,2,2350000,11.7,230000
2024-03-02,ORD-2024-000695,P03312,T13,KR029,Online,1,5120000,0.0,260000
2024-03-02,ORD-2024-000710,P01849,T13,PC005,Online,1,660000,10.9,320000
2024-03-02,ORD-2024-000710,P01849,T13,MJ005,Online,1,4030000,0.0,50000
2024-03-02,ORD-2024-000719,P01956,T13,MJ043,Online,2,4010000,0.0,180000
2024-03-02,ORD-2024-000740,P03367,T04,KR028,Toko,1,1780000,8.9,
2024-03-03,ORD-2024-000497,,T01,KR038,Toko,1,2240000,5.0,
2024-03-03,ORD-2024-000515,P02988,T01,DK036,Toko,1,510000,8.3,
2024-03-03,ORD-2024-000515,P02988,T01,LM021,Toko,3,7550000,13.4,300000
2024-03-03,ORD-2024-000515,P02988,T01,DK034,Toko,1,830000,9.6,
2024-03-03,ORD-2024-000589,P02487,T09,KS032,Toko,1,9280000,17.2,
2024-03-03,ORD-2024-000626,P01249,T06,SF012,Toko,1,7980000,12.5,
2024-03-03,ORD-2024-000629,P01399,T01,SF042,Marketplace,1,4260000,10.6,170000
2024-03-03,ORD-2024-000629,P01399,T01,MJ028,Marketplace,1,10280000,5.5,420000
2024-03-03,ORD-2024-000644,P00394,T13,DK032,Online,1,340000,0.0,250000
2024-03-03,ORD-2024-000696,P00965,T01,DK030,Toko,1,930000,9.5,
2024-03-03,ORD-2024-000715,P02500,T05,PC013,Toko,1,1410000,0.0,
2024-03-04,ORD-2024-000477,P02193,T13,DK018,Online,1,1000000,9.7,370000
2024-03-04,ORD-2024-000482,P01852,T02,MJ017,Toko,2,3280000,11.3,
2024-03-04,ORD-2024-000527,P00776,T13,KR007,Online,1,1690000,11.1,500000
2024-03-04,ORD-2024-000585,P01691,T13,MJ025,Online,1,5470000,7.0,500000
2024-03-04,ORD-2024-000635,P00517,T04,KS034,Toko,3,6400000,16.2,
2024-03-04,ORD-2024-000726,P02526,T05,LM015,Marketplace,2,3180000,10.2,530000
2024-03-04,ORD-2024-000730,P02664,T13,DK039,Online,1,870000,9.6,300000
2024-03-04,ORD-2024-000734,P03221,T05,DK011,Marketplace,1,2070000,0.0,240000
2024-03-04,ORD-2024-000734,P03221,T05,DK020,Marketplace,1,690000,9.6,390000
2024-03-04,ORD-2024-000747,P01543,T13,KR009,Online,1,3260000,13.8,510000
2024-03-05,ORD-2024-000483,P03351,T13,PD005,Online,1,390000,12.8,550000
2024-03-05,ORD-2024-000483,P03351,T13,KR045,Online,1,3000000,8.8,410000
2024-03-05,ORD-2024-000483,P03351,T13,MJ008,Online,1,3030000,10.2,460000
2024-03-05,ORD-2024-000508,P01324,T13,MJ025,Online,1,5470000,8.7,90000
2024-03-05,ORD-2024-000556,P00129,T08,LM015,Toko,1,3180000,9.0,
2024-03-05,ORD-2024-000579,P02903,T13,LM011,Online,1,12480000,0.0,190000
2024-03-05,ORD-2024-000579,P02903,T13,SF041,Online,1,7920000,10.2,360000
2024-03-05,ORD-2024-000592,P00522,T02,PD006,Toko,1,970000,11.7,
2024-03-05,ORD-2024-000592,P00522,T02,DK021,Toko,1,1010000,18.9,
2024-03-05,ORD-2024-000592,P00522,T02,KR001,Toko,1,3260000,16.5,
2024-03-05,ORD-2024-000607,P00658,T07,DK033,Toko,2,220000,8.2,
2024-03-05,ORD-2024-000628,P00481,T01,MJ025,Toko,1,5470000,3.8,
2024-03-05,ORD-2024-000628,P00481,T01,KR044,Toko,3,2280000,0.0,
2024-03-05,ORD-2024-000628,P00481,T01,PC026,Toko,1,860000,0.0,
2024-03-05,ORD-2024-000732,P01175,T13,DK039,Online,1,870000,9.5,90000
2024-03-06,ORD-2024-000505,P00607,T06,PD014,Toko,1,1590000,5.8,
2024-03-06,ORD-2024-000516,P01050,T11,SF017,Marketplace,1,8850000,10.9,580000
2024-03-06,ORD-2024-000557,P02152,T13,KR032,Online,2,2340000,16.7,110000
2024-03-06,ORD-2024-000563,P02192,T06,KR016,Toko,1,3780000,7.9,
2024-03-06,ORD-2024-000570,P01471,T13,PC002,Online,1,1740000,19.1,360000
2024-03-06,ORD-2024-000576,P00781,T02,PD002,Marketplace,1,1150000,12.0,320000
2024-03-06,ORD-2024-000640,P00073,T09,PC009,Toko,1,1490000,12.8,
2024-03-06,ORD-2024-000725,P03367,T03,DK007,Marketplace,2,900000,11.5,530000
2024-03-06,ORD-2024-000733,P00185,T13,DK032,Online,4,340000,15.6,
2024-03-07,ORD-2024-000479,P02162,T05,KS009,Marketplace,3,11180000,1.2,80000
2024-03-07,ORD-2024-000504,P02308,T05,DK040,Marketplace,2,1260000,12.2,390000
2024-03-07,ORD-2024-000572,P02977,T13,PD005,Online,1,390000,14.9,80000
2024-03-07,ORD-2024-000591,P01012,T09,PC027,Toko,3,3210000,8.7,
2024-03-07,ORD-2024-000608,P02749,T09,PD021,Toko,1,660000,0.0,
2024-03-07,ORD-2024-000697,P00032,T01,SF018,Toko,2,10500000,5.1,
2024-03-07,ORD-2024-000713,P01652,T07,SF022,Toko,1,7310000,7.8,
2024-03-08,ORD-2024-000502,P03066,T13,SF033,Online,1,9380000,13.3,200000
2024-03-08,ORD-2024-000502,P03066,T13,PC002,Online,3,1740000,14.7,320000
2024-03-08,ORD-2024-000521,P01002,T07,MJ024,Marketplace,1,3010000,8.6,440000
2024-03-08,ORD-2024-000545,P01092,T05,PC032,Toko,3,470000,12.7,
2024-03-08,ORD-2024-000555,P02238,T01,LM023,Toko,2,8770000,10.1,
2024-03-08,ORD-2024-000555,P02238,T01,DK037,Toko,1,540000,12.6,
2024-03-08,ORD-2024-000568,P00791,T13,DK038,Online,1,530000,10.1,550000
2024-03-08,ORD-2024-000593,P02983,T02,SF010,Marketplace,1,18330000,10.2,390000
2024-03-08,ORD-2024-000636,P00735,T13,LM010,Online,1,7760000,2.7,260000
2024-03-08,ORD-2024-000638,P00365,T06,MJ045,Toko,1,2740000,13.3,
2024-03-08,ORD-2024-000666,P01100,T13,PD005,Online,1,390000,9.1,140000
2024-03-08,ORD-2024-000680,P02020,T13,MJ015,Online,2,2920000,14.6,110000
2024-03-08,ORD-2024-000739,P02325,T13,PD011,Online,1,750000,11.3,380000
2024-03-08,ORD-2024-000745,P01935,T13,KR023,Online,1,1270000,12.5,140000
2024-03-08,ORD-2024-000745,P01935,T13,PC004,Online,1,1660000,12.8,260000
2024-03-08,ORD-2024-000745,P01935,T13,LM033,Online,1,6100000,7.0,210000
2024-03-09,ORD-2024-000473,P00205,T13,DK042,Online,1,1280000,9.5,500000
